px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.44868	-12.5924	-2.6797	1.1289	-0.732313	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	4.93298
9.35973	-12.7207	-2.68029	1.06201	-0.770226	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0.85876
9.23725	-12.8133	-2.6433	0.97158	-0.831497	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	8.54656
9.05341	-12.9068	-2.65596	0.80372	-1.0096	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	20.5816
8.90081	-12.9826	-2.64158	0.701227	-1.06548	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	3.25018
8.76377	-13.0527	-2.65174	0.601742	-1.1346	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	3.5058
8.6103	-13.088	-2.6375	0.487943	-1.20857	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	5.40384
8.4631	-13.1419	-2.64627	0.394111	-1.2515	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	1.75324
8.31028	-13.1717	-2.64257	0.294642	-1.29287	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	1.4346
8.17481	-13.213	-2.63817	0.233413	-1.27624	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0.349766
8.03408	-13.2394	-2.63707	0.160547	-1.28103	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0.051505
7.88629	-13.2527	-2.64206	0.0801003	-1.29856	7.88931	-13.1791	7.9	-13.25	-2.72673	0	0.502134
7.73926	-13.2512	-2.64223	-0.00132491	-1.3131	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.171185
7.59194	-13.2439	-2.64428	-0.0765509	-1.31786	7.52542	-13.1457	7.6	-13.25	-2.72991	0	0.190669
7.44857	-13.2301	-2.64377	-0.145791	-1.31334	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.0166577
7.30015	-13.1892	-2.66259	-0.24526	-1.36732	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	7.3498
7.15012	-13.154	-2.66654	-0.312699	-1.35242	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.531117
7.01275	-13.1159	-2.64983	-0.36482	-1.30599	6.90569	-13.1515	6.9	-13.15	-2.72312	0	7.0768
6.86141	-13.096	-2.64902	-0.390227	-1.23061	6.73255	-13.1364	6.75	-13.15	-2.72312	0	4.30825
6.74194	-13.0529	-2.63461	-0.433253	-1.19288	6.69425	-13.3705	6.6	-13.15	-3.00475	0	5.80227
6.59133	-13.0629	-2.6298	-0.405594	-1.05256	6.42749	-13.1436	6.45	-13.15	-3.00472	0	14.8209
6.47143	-13.013	-2.62399	-0.449632	-1.0346	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	1.36798
6.33046	-12.999	-2.62075	-0.441888	-0.93912	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	6.75571
6.20165	-12.9373	-2.61766	-0.488478	-0.929016	6.162	-13.1569	6.1	-13	-2.72732	0.909111	0.722537
6.05012	-12.9006	-2.61993	-0.493472	-0.855577	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	3.70453
5.9224	-12.8316	-2.61917	-0.536463	-0.847383	5.78183	-12.8825	5.8	-12.9	-2.72895	0.909657	0.320157
5.76525	-12.796	-2.62374	-0.526777	-0.759634	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	5.17044
5.64157	-12.7172	-2.62941	-0.575094	-0.774192	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	1.22575
5.50763	-12.6456	-2.63452	-0.602972	-0.751903	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.461536
5.38952	-12.5561	-2.64194	-0.652593	-0.770145	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	2.00826
5.25962	-12.4612	-2.65544	-0.695624	-0.772466	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	1.08076
5.14997	-12.3671	-2.65374	-0.735957	-0.76854	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	0.539365
5.04216	-12.2506	-2.6651	-0.796833	-0.798017	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	1.36845
4.93637	-12.1387	-2.679	-0.847066	-0.814374	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	3.81292
4.84742	-11.997	-2.69541	-0.92762	-0.869832	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	3.57187
4.76425	-11.8791	-2.68567	-0.972615	-0.861521	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	2.83688
4.68439	-11.753	-2.68734	-1.0227	-0.865752	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.0249364
4.60987	-11.625	-2.68832	-1.07033	-0.86599	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.0315782
4.55537	-11.4735	-2.69907	-1.14602	-0.907563	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	1.70757
4.47408	-11.3335	-2.72915	-1.18627	-0.899187	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	11.512
4.45553	-11.1466	-2.76066	-1.30215	-0.99621	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	10.5858
4.45873	-11.0001	-2.72623	-1.38494	-1.03395	4.46178	-10.9843	4.45	-10.95	0	1.81804	12.6197
4.43472	-10.857	-2.72049	-1.43691	-1.02664	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.151562
4.46699	-10.7099	-2.689	-1.53047	-1.07792	4.60972	-11.1274	4.45	-10.75	0	1.81614	9.56102
4.45413	-10.585	-2.66029	-1.56445	-1.04321	4.43858	-10.6346	4.45	-10.65	0	1.81614	4.00966
4.4053	-10.4379	-2.6854	-1.57354	-0.974306	4.43099	-10.4242	4.45	-10.45	0	3.6396	7.93562
4.41632	-10.2769	-2.70492	-1.64004	-0.991167	4.44616	-10.2449	4.45	-10.25	0	3.6396	1.67787
4.44429	-10.1298	-2.70078	-1.70665	-1.00753	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.276692
4.4807	-9.97246	-2.71747	-1.77489	-1.02223	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	1.53723
4.49007	-9.83822	-2.72266	-1.80255	-0.988138	4.5897	-9.73457	4.6	-9.8	0.999085	2.99725	1.3095
4.53659	-9.69245	-2.7456	-1.86196	-0.997195	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	2.88469
4.62591	-9.55388	-2.7428	-1.96208	-1.06097	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	3.2276
4.71174	-9.42967	-2.72626	-2.03942	-1.08347	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	1.29616
4.75489	-9.3059	-2.7255	-2.06851	-1.0474	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	0.912637
4.8314	-9.18062	-2.73763	-2.12161	-1.04332	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	1.27408
4.86997	-9.04386	-2.73039	-2.12407	-0.962344	5.03379	-9.03255	5	-9	0.908384	2.72514	5.00356
4.93628	-8.8937	-2.75447	-2.14924	-0.921743	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	4.88324
5.04855	-8.7759	-2.76045	-2.22761	-0.959652	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	1.26511
5.16033	-8.6593	-2.76556	-2.28812	-0.964469	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.582795
5.23762	-8.53791	-2.75562	-2.3058	-0.909291	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	2.60375
5.32824	-8.4044	-2.77007	-2.32542	-0.864785	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	3.37087
5.43416	-8.29433	-2.76894	-2.36718	-0.853235	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.394013
5.55054	-8.18319	-2.77676	-2.4072	-0.839202	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.839625
5.66571	-8.0817	-2.77521	-2.44707	-0.825968	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.6033
5.777	-7.9723	-2.78009	-2.4737	-0.798351	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.86399
5.88945	-7.87412	-2.77294	-2.49969	-0.765904	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	1.32813
6.00706	-7.77037	-2.77777	-2.52257	-0.736745	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.905532
6.09657	-7.66186	-2.75182	-2.50594	-0.635539	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	11.8127
6.1927	-7.51538	-2.76555	-2.46651	-0.523559	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	11.847
6.32061	-7.42619	-2.7715	-2.50682	-0.544862	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	0.826769
6.43788	-7.29806	-2.78704	-2.48899	-0.468749	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	6.10721
6.56709	-7.20991	-2.79165	-2.52314	-0.484087	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.354469
6.7041	-7.13631	-2.79156	-2.56745	-0.509677	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.660596
6.83612	-7.05483	-2.79276	-2.59551	-0.508859	6.919	-7.04822	6.9	-7.05	2.72946	1.81964	0.0816071
6.9735	-6.96123	-2.80343	-2.60567	-0.478098	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	1.29261
7.08766	-6.87013	-2.78731	-2.59857	-0.413434	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	5.83627
7.21607	-6.76824	-2.79583	-2.59256	-0.367366	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	1.83189
7.32929	-6.67697	-2.78108	-2.58356	-0.310695	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	4.66584
7.45207	-6.57057	-2.78858	-2.5686	-0.260321	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	2.11615
7.59523	-6.49755	-2.79952	-2.60471	-0.303483	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	2.83478
7.73308	-6.43323	-2.79647	-2.63743	-0.328465	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.522357
7.85975	-6.35507	-2.7891	-2.64309	-0.303802	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	1.0649
7.99736	-6.30956	-2.77836	-2.69088	-0.353969	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	2.14685
8.12481	-6.23911	-2.76967	-2.69768	-0.32947	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	1.10726
8.25837	-6.16269	-2.77211	-2.70092	-0.306119	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.425752
8.3919	-6.09642	-2.76862	-2.71275	-0.297	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.309521
8.52406	-5.9903	-2.78219	-2.67749	-0.214207	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	5.30736
8.64299	-5.91088	-2.76605	-2.66277	-0.160967	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	5.24763
8.76757	-5.79989	-2.77641	-2.62246	-0.082936	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	4.7099
8.90458	-5.72529	-2.7794	-2.62933	-0.0868818	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.146649
9.03112	-5.60017	-2.79736	-2.57533	0.00736508	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	7.18815
9.14908	-5.51031	-2.78791	-2.5579	0.0419214	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	2.03115
9.26531	-5.38428	-2.80077	-2.50656	0.119542	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	4.9693
9.38553	-5.2924	-2.79884	-2.49941	0.119673	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.194623
9.50549	-5.22578	-2.78275	-2.52159	0.0728315	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	2.30117
9.60925	-5.12458	-2.76643	-2.48629	0.137224	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	7.34918
9.71247	-4.99619	-2.77622	-2.43542	0.204663	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	3.98335
9.81624	-4.89211	-2.76861	-2.41258	0.226597	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	0.909465
9.91745	-4.77097	-2.77341	-2.37616	0.263315	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	1.27036
10.0184	-4.66151	-2.76828	-2.35297	0.27997	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0.421641
10.1174	-4.54839	-2.76672	-2.33088	0.289522	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.168567
10.2559	-4.45093	-2.78741	-2.35533	0.211912	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	8.05581
10.3622	-4.34567	-2.78373	-2.34754	0.205521	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.0725947
10.4231	-4.21777	-2.75597	-2.28039	0.31241	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	15.146
10.5089	-4.08852	-2.75961	-2.24504	0.339287	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.763059
10.6151	-3.9747	-2.76674	-2.24399	0.305068	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	1.59993
10.6987	-3.84905	-2.76598	-2.21758	0.318466	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.286163
10.7863	-3.7274	-2.76491	-2.20125	0.314247	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.484529
10.8633	-3.57792	-2.78197	-2.15253	0.361885	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	2.74956
10.9185	-3.45515	-2.77236	-2.11272	0.400879	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	1.80062
10.9704	-3.30214	-2.79503	-2.05142	0.46226	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	5.33091
11.0713	-3.17564	-2.80888	-2.06894	0.38136	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	7.85334
11.1448	-3.04581	-2.80264	-2.05499	0.370525	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.223468
11.1984	-2.90472	-2.79573	-2.01608	0.4032	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	1.06297
11.2592	-2.75736	-2.80286	-1.9845	0.41718	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.340117
11.2218	-2.60588	-2.76807	-1.85367	0.612522	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	37.6321
11.2401	-2.46527	-2.76839	-1.80869	0.630373	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0.793493
11.2929	-2.32095	-2.774	-1.79897	0.585741	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	1.98859
11.3123	-2.16944	-2.77229	-1.75875	0.594912	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0.313562
11.3568	-2.0231	-2.77632	-1.75295	0.54617	11.1623	-1.9797	11.3	-2	0.909855	2.72956	2.76239
11.3754	-1.86591	-2.78372	-1.71452	0.557169	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.41463
